
1, 1, 1, 1, 1, 2, 2, 4, 1, 10, 3, 5, 3, 1, 5, 4, 19, 13, 4, 14, 86, 4, 193, 9, 7, 97, 68, 2, 7, 25, 199, 63, 1, 3, 10, 19, 817, 348, 128, 18, 93, 40, 27, 10, 462, 146, 4, 31, 331, 4, 
1, 1, 1, 1, 1, 4, 1, 3, 1, 1, 25, 8, 10, 1, 44, 13, 19, 119, 44, 13, 10, 1, 1, 27, 3, 8, 2, 1, 51, 64, 8, 40, 114, 5, 111, 120, 9, 22, 223, 121, 10, 220, 185, 120, 131, 284, 4, 1, 55, 44, 
1, 1, 1, 1, 1, 1, 1, 8, 3, 1, 2, 15, 1, 1, 35, 2, 40, 19, 26, 5, 55, 31, 29, 11, 3, 62, 9, 47, 77, 14, 112, 84, 9, 128, 59, 90, 42, 215, 452, 569, 69, 2, 113, 237, 63, 33, 117, 4, 48, 2, 
1, 1, 1, 1, 1, 1, 1, 3, 1, 16, 1, 11, 12, 31, 12, 44, 26, 1, 22, 229, 11, 1, 162, 209, 67, 1, 1, 465, 111, 105, 5, 166, 19, 345, 154, 96, 60, 9, 194, 2, 335, 13, 2, 179, 24, 547, 122, 42, 1, 100, 
1, 1, 1, 1, 5, 3, 1, 6, 1, 9, 7, 1, 1, 1, 4, 1, 2, 45, 24, 108, 49, 147, 1, 9, 4, 129, 22, 72, 22, 37, 134, 63, 1, 299, 39, 22, 1, 169, 560, 219, 26, 107, 39, 421, 86, 444, 323, 325, 36, 322, 
1, 1, 1, 1, 2, 3, 6, 4, 3, 1, 16, 27, 1, 2, 50, 1, 1, 15, 1, 2, 3, 57, 1, 24, 130, 136, 4, 86, 7, 21, 26, 282, 133, 32, 1, 33, 20, 19, 220, 97, 68, 19, 152, 24, 399, 244, 45, 1, 591, 57, 
1, 1, 1, 3, 1, 7, 6, 7, 3, 3, 28, 1, 16, 6, 9, 2, 1, 27, 12, 39, 25, 1, 10, 1, 1, 9, 64, 7, 35, 10, 119, 362, 2, 1, 52, 21, 8, 24, 105, 419, 184, 28, 42, 38, 180, 278, 143, 8, 326, 139, 
1, 1, 1, 1, 3, 1, 6, 3, 1, 1, 2, 4, 10, 24, 18, 11, 12, 52, 3, 1, 28, 2, 70, 3, 35, 11, 5, 17, 33, 183, 155, 27, 18, 11, 13, 19, 22, 224, 201, 13, 33, 6, 5, 45, 8, 661, 22, 36, 96, 736, 
1, 1, 1, 1, 1, 1, 1, 2, 3, 7, 1, 1, 15, 58, 1, 5, 1, 80, 144, 3, 69, 83, 10, 100, 90, 48, 44, 158, 223, 16, 62, 15, 9, 31, 6, 184, 179, 61, 332, 578, 14, 24, 88, 1, 22, 1, 210, 256, 806, 344, 
1, 1, 2, 1, 1, 5, 1, 7, 1, 14, 13, 4, 4, 7, 8, 52, 20, 1, 9, 45, 22, 42, 19, 17, 21, 28, 1, 11, 12, 55, 235, 30, 20, 272, 162, 9, 164, 201, 181, 69, 424, 102, 75, 7, 26, 1, 4, 1, 374, 233, 
1, 1, 1, 1, 1, 2, 1, 15, 4, 1, 1, 20, 7, 5, 23, 58, 19, 39, 16, 38, 5, 10, 7, 167, 3, 10, 15, 2, 3, 3, 4, 9, 52, 7, 1, 16, 5, 2, 60, 19, 2, 1, 9, 588, 1, 52, 23, 64, 2, 88, 
1, 1, 2, 1, 3, 3, 2, 3, 1, 18, 38, 7, 11, 43, 19, 2, 1, 38, 15, 43, 46, 43, 21, 1, 47, 251, 4, 20, 6, 1, 112, 45, 95, 88, 1, 66, 1, 189, 947, 75, 190, 20, 11, 54, 1, 48, 17, 3, 550, 245, 
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 10, 29, 27, 44, 40, 26, 26, 1, 5, 1, 2, 96, 104, 1, 128, 24, 244, 276, 38, 1, 5, 166, 194, 231, 423, 5, 17, 13, 1, 36, 16, 203, 616, 267, 9, 61, 282, 
1, 1, 1, 1, 1, 8, 3, 1, 9, 1, 1, 8, 2, 5, 24, 14, 1, 42, 1, 67, 4, 49, 20, 18, 8, 2, 70, 20, 77, 1, 31, 1, 24, 101, 46, 28, 84, 64, 1, 22, 1, 30, 3, 495, 23, 15, 9, 543, 244, 83, 
1, 1, 1, 1, 2, 3, 7, 1, 1, 7, 1, 6, 3, 10, 1, 1, 62, 3, 8, 35, 3, 25, 5, 77, 5, 124, 41, 116, 60, 78, 182, 200, 1, 11, 135, 3, 2, 153, 80, 7, 405, 476, 149, 136, 367, 275, 1, 596, 97, 350, 
1, 1, 1, 5, 1, 1, 3, 1, 3, 10, 5, 2, 9, 1, 1, 24, 1, 103, 19, 2, 42, 30, 13, 13, 33, 57, 181, 5, 8, 1, 88, 1, 3, 171, 30, 424, 28, 169, 57, 451, 493, 393, 62, 96, 9, 60, 90, 2, 23, 495, 
1, 1, 1, 1, 5, 1, 1, 2, 1, 1, 1, 3, 4, 1, 4, 4, 62, 19, 55, 87, 11, 8, 13, 20, 172, 1, 62, 17, 70, 6, 45, 46, 46, 4, 145, 450, 1, 102, 26, 150, 1, 5, 203, 708, 16, 59, 368, 8, 430, 2, 
1, 1, 1, 1, 1, 2, 1, 6, 4, 19, 1, 1, 3, 28, 2, 24, 37, 7, 1, 44, 34, 47, 2, 83, 57, 18, 10, 166, 45, 2, 1, 120, 35, 59, 174, 109, 65, 64, 16, 225, 1, 344, 252, 163, 3, 40, 178, 1, 70, 72, 
1, 1, 1, 1, 1, 1, 1, 3, 6, 17, 37, 2, 19, 15, 26, 10, 47, 59, 1, 71, 30, 78, 24, 5, 46, 6, 1, 110, 88, 73, 5, 8, 283, 134, 52, 125, 137, 123, 240, 3, 44, 673, 313, 149, 416, 298, 1, 23, 61, 723, 
1, 1, 2, 1, 1, 3, 7, 3, 4, 14, 6, 8, 14, 37, 2, 1, 14, 15, 11, 7, 1, 6, 1, 6, 80, 27, 69, 111, 119, 1, 265, 5, 114, 161, 80, 142, 267, 14, 1, 325, 262, 140, 7, 579, 7, 75, 205, 286, 433, 194, 
1, 1, 2, 1, 1, 6, 1, 1, 1, 28, 13, 28, 8, 1, 6, 29, 25, 9, 31, 14, 5, 3, 31, 54, 149, 31, 66, 24, 138, 50, 79, 3, 2, 297, 114, 74, 57, 53, 52, 523, 50, 24, 459, 351, 2, 2, 199, 2, 75, 829, 
1, 1, 1, 1, 5, 3, 5, 2, 7, 18, 20, 31, 18, 19, 85, 1, 24, 16, 1, 12, 18, 44, 207, 66, 3, 181, 191, 190, 36, 173, 26, 60, 86, 173, 1, 144, 9, 52, 123, 37, 3, 42, 1, 210, 2, 8, 24, 412, 13, 372, 
1, 1, 1, 1, 2, 2, 1, 1, 22, 6, 1, 17, 26, 9, 2, 44, 33, 55, 89, 78, 34, 26, 27, 7, 1, 1, 69, 33, 51, 36, 129, 462, 1, 252, 6, 8, 37, 66, 352, 47, 2, 239, 704, 63, 329, 29, 12, 4, 187, 1, 
1, 1, 1, 1, 1, 1, 9, 8, 1, 1, 1, 1, 31, 8, 2, 16, 18, 2, 1, 118, 8, 76, 73, 11, 1, 53, 99, 105, 135, 8, 14, 34, 154, 112, 4, 74, 170, 301, 6, 22, 4, 33, 50, 184, 43, 21, 366, 104, 476, 4, 
1, 1, 1, 1, 2, 4, 1, 1, 1, 5, 2, 4, 4, 19, 96, 15, 2, 32, 24, 21, 16, 8, 74, 32, 155, 113, 60, 117, 44, 1, 168, 33, 32, 219, 90, 24, 109, 193, 51, 92, 1, 1, 487, 67, 188, 58, 137, 141, 557, 169, 
1, 1, 2, 1, 1, 8, 6, 5, 1, 6, 20, 1, 1, 18, 48, 30, 1, 85, 72, 1, 1, 7, 4, 29, 6, 33, 101, 238, 8, 167, 443, 38, 34, 3, 268, 90, 65, 191, 1, 7, 1, 1, 63, 70, 95, 241, 123, 5, 13, 665, 
1, 1, 1, 1, 1, 1, 10, 1, 1, 12, 1, 10, 1, 14, 33, 48, 1, 1, 5, 44, 16, 231, 185, 1, 84, 142, 42, 98, 14, 3, 95, 75, 6, 154, 16, 157, 14, 82, 210, 3, 2, 183, 9, 465, 215, 51, 128, 281, 6, 69, 
1, 1, 1, 1, 4, 3, 1, 1, 1, 3, 2, 1, 1, 11, 22, 4, 7, 26, 4, 1, 46, 33, 29, 24, 41, 77, 41, 29, 222, 48, 56, 4, 3, 9, 120, 88, 113, 185, 14, 24, 113, 254, 1, 75, 205, 77, 38, 141, 10, 6, 
1, 1, 1, 1, 1, 1, 6, 2, 5, 17, 1, 1, 8, 2, 1, 12, 3, 21, 11, 42, 66, 30, 3, 115, 7, 75, 9, 4, 18, 1, 6, 36, 148, 33, 4, 91, 98, 65, 458, 144, 1, 7, 377, 321, 20, 50, 1, 393, 1, 80, 
1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 13, 8, 1, 36, 4, 12, 54, 14, 81, 42, 35, 76, 1, 34, 123, 1, 11, 129, 140, 43, 487, 69, 159, 1, 93, 2, 43, 282, 17, 26, 33, 110, 148, 64, 337, 94, 59, 39, 49, 135, 
1, 1, 1, 1, 4, 1, 10, 1, 9, 18, 1, 2, 1, 4, 51, 3, 1, 40, 28, 5, 16, 13, 40, 69, 3, 13, 173, 90, 7, 4, 74, 107, 12, 80, 154, 201, 89, 1, 23, 1, 146, 144, 342, 12, 75, 1, 4, 298, 158, 15, 
1, 1, 1, 1, 1, 1, 1, 8, 5, 1, 1, 1, 15, 1, 16, 9, 42, 29, 32, 79, 33, 64, 1, 9, 1, 100, 78, 11, 4, 2, 49, 262, 1, 9, 17, 1, 9, 14, 133, 13, 46, 133, 21, 87, 1, 297, 89, 34, 301, 10, 
1, 1, 2, 1, 2, 1, 1, 4, 3, 1, 2, 14, 13, 6, 3, 7, 1, 12, 45, 2, 13, 127, 16, 5, 142, 90, 15, 54, 76, 3, 1, 342, 1, 9, 20, 141, 1, 195, 60, 194, 24, 40, 199, 101, 64, 452, 32, 420, 32, 222, 
1, 1, 1, 1, 1, 1, 1, 5, 4, 1, 1, 33, 19, 51, 1, 28, 22, 54, 116, 1, 20, 72, 44, 7, 43, 32, 7, 37, 101, 1, 1, 46, 93, 71, 116, 4, 211, 7, 49, 578, 98, 339, 47, 66, 151, 264, 116, 3, 254, 112, 
1, 1, 2, 2, 1, 1, 1, 10, 1, 2, 1, 4, 1, 1, 31, 16, 1, 38, 1, 15, 1, 1, 44, 157, 1, 29, 56, 1, 42, 23, 188, 37, 23, 70, 2, 78, 184, 139, 162, 159, 3, 16, 41, 16, 29, 44, 74, 69, 262, 124, 
1, 1, 1, 1, 4, 2, 1, 1, 1, 1, 21, 1, 1, 7, 1, 11, 1, 15, 78, 7, 45, 12, 1, 44, 163, 93, 34, 51, 36, 170, 90, 285, 2, 11, 104, 3, 58, 262, 529, 2, 342, 17, 221, 191, 294, 1, 3, 1, 91, 39, 
1, 1, 1, 1, 1, 1, 6, 9, 1, 5, 1, 5, 3, 36, 8, 18, 11, 65, 3, 6, 15, 6, 79, 8, 20, 96, 46, 8, 61, 26, 251, 69, 4, 41, 8, 112, 47, 137, 33, 21, 191, 68, 132, 81, 369, 30, 14, 277, 69, 67, 
1, 1, 1, 1, 1, 5, 1, 17, 5, 16, 1, 2, 14, 24, 7, 2, 1, 59, 41, 1, 1, 145, 37, 113, 195, 21, 120, 10, 57, 1, 53, 5, 377, 27, 82, 72, 19, 154, 39, 43, 18, 45, 261, 171, 24, 2, 159, 108, 162, 94, 
1, 1, 1, 2, 1, 1, 2, 2, 1, 5, 4, 3, 4, 4, 1, 24, 1, 29, 78, 6, 13, 7, 108, 45, 2, 80, 29, 10, 6, 152, 144, 87, 33, 143, 231, 1, 29, 1, 2, 95, 70, 201, 31, 218, 458, 7, 43, 1, 80, 130, 
1, 1, 1, 1, 3, 4, 1, 3, 1, 2, 25, 9, 18, 26, 90, 66, 19, 45, 17, 19, 1, 44, 3, 45, 1, 37, 33, 1, 59, 34, 35, 357, 236, 3, 1, 72, 259, 49, 509, 159, 27, 6, 229, 4, 415, 45, 410, 139, 1, 54, 
1, 1, 1, 2, 4, 1, 9, 16, 1, 7, 14, 41, 1, 1, 1, 1, 59, 54, 35, 40, 15, 5, 29, 168, 8, 3, 128, 154, 74, 11, 1, 16, 6, 419, 1, 206, 11, 1, 13, 2, 157, 16, 7, 2, 4, 354, 35, 405, 515, 94, 
1, 1, 1, 3, 1, 2, 3, 5, 18, 2, 3, 1, 43, 9, 20, 16, 1, 19, 19, 25, 46, 28, 1, 56, 50, 4, 1, 78, 12, 8, 51, 89, 118, 458, 36, 31, 81, 99, 396, 282, 148, 102, 41, 245, 980, 465, 721, 41, 147, 365, 
1, 1, 1, 1, 4, 1, 10, 9, 5, 1, 5, 15, 2, 23, 6, 3, 3, 1, 118, 2, 54, 12, 151, 8, 1, 1, 6, 1, 65, 79, 50, 33, 51, 135, 853, 10, 18, 5, 1, 267, 2, 115, 38, 60, 21, 235, 232, 286, 1, 756, 
1, 1, 1, 2, 7, 1, 3, 11, 8, 1, 6, 9, 24, 2, 3, 2, 4, 42, 42, 26, 1, 92, 3, 22, 3, 177, 233, 209, 40, 4, 10, 52, 108, 3, 104, 222, 65, 55, 92, 124, 15, 5, 860, 265, 13, 600, 41, 178, 458, 167, 
1, 1, 1, 1, 2, 1, 1, 3, 1, 1, 5, 1, 6, 4, 2, 3, 1, 9, 39, 7, 117, 34, 1, 1, 21, 57, 33, 114, 29, 135, 1, 76, 1, 42, 35, 145, 102, 35, 71, 171, 6, 52, 3, 4, 974, 25, 57, 198, 202, 348, 
1, 1, 1, 1, 3, 1, 1, 3, 9, 3, 21, 7, 29, 9, 1, 76, 46, 15, 1, 3, 19, 30, 2, 2, 13, 180, 48, 36, 64, 64, 1, 1, 79, 1, 499, 24, 86, 1, 17, 184, 260, 709, 365, 39, 138, 99, 18, 9, 146, 274, 
1, 1, 2, 1, 1, 1, 1, 8, 1, 19, 2, 31, 16, 3, 57, 8, 25, 31, 1, 23, 70, 33, 92, 11, 154, 12, 40, 1, 152, 6, 106, 3, 60, 38, 77, 385, 56, 305, 1, 7, 142, 3, 599, 99, 8, 394, 36, 213, 288, 303, 
1, 1, 1, 1, 1, 1, 3, 4, 3, 3, 1, 9, 10, 2, 14, 1, 56, 83, 8, 2, 18, 26, 1, 4, 1, 17, 144, 74, 5, 5, 90, 16, 4, 14, 1, 82, 170, 6, 120, 89, 382, 156, 72, 720, 20, 89, 202, 78, 536, 40, 
1, 1, 1, 2, 2, 5, 1, 2, 1, 8, 5, 25, 44, 3, 17, 1, 1, 72, 5, 6, 30, 61, 6, 45, 129, 1, 139, 206, 14, 1, 5, 2, 34, 3, 168, 101, 38, 200, 9, 185, 136, 121, 102, 171, 44, 2, 21, 189, 301, 332, 
1, 1, 1, 1, 1, 1, 1, 1, 9, 2, 2, 1, 19, 3, 30, 1, 36, 73, 3, 26, 70, 1, 43, 120, 42, 93, 203, 22, 10, 90, 54, 1, 9, 176, 204, 107, 60, 34, 50, 48, 300, 61, 202, 175, 83, 756, 87, 109, 50, 55, 
1, 1, 2, 5, 1, 2, 11, 25, 1, 1, 6, 14, 2, 67, 1, 29, 24, 90, 8, 1, 54, 9, 9, 24, 115, 5, 48, 1, 12, 385, 17, 1, 38, 121, 134, 9, 41, 173, 1, 1, 79, 8, 2, 66, 47, 81, 6, 286, 1, 720, 
1, 1, 1, 1, 1, 1, 4, 1, 34, 2, 10, 9, 1, 47, 1, 4, 1, 1, 92, 1, 65, 17, 2, 33, 12, 74, 75, 6, 56, 57, 111, 62, 61, 32, 1064, 209, 81, 38, 235, 264, 14, 121, 172, 52, 867, 44, 396, 28, 25, 1, 
1, 1, 2, 1, 1, 1, 3, 1, 10, 2, 5, 18, 1, 12, 1, 5, 19, 9, 50, 59, 53, 89, 54, 22, 75, 19, 72, 7, 125, 108, 112, 2, 418, 14, 95, 68, 426, 49, 40, 71, 6, 139, 45, 109, 131, 34, 1, 61, 135, 141, 
1, 1, 1, 4, 3, 1, 2, 1, 1, 3, 33, 15, 20, 1, 87, 86, 3, 21, 1, 1, 52, 138, 76, 65, 50, 6, 26, 25, 33, 124, 416, 1, 146, 209, 290, 97, 78, 1, 594, 34, 78, 33, 6, 761, 30, 47, 215, 5, 3, 350, 
1, 1, 1, 1, 1, 1, 9, 2, 6, 29, 1, 5, 10, 14, 26, 9, 5, 37, 51, 70, 8, 1, 32, 165, 194, 27, 1, 11, 10, 133, 70, 2, 45, 1, 338, 183, 220, 1, 2, 11, 21, 34, 51, 5, 1, 171, 305, 158, 95, 109, 
1, 1, 2, 1, 4, 2, 8, 1, 3, 4, 12, 6, 1, 3, 25, 4, 2, 16, 16, 36, 172, 35, 8, 27, 90, 113, 31, 6, 6, 92, 19, 21, 23, 43, 165, 20, 489, 36, 325, 136, 1, 44, 198, 311, 274, 331, 7, 192, 271, 138, 
1, 1, 1, 1, 1, 4, 1, 4, 1, 1, 1, 27, 5, 16, 12, 1, 1, 37, 1, 1, 3, 17, 7, 34, 56, 194, 19, 127, 41, 34, 171, 184, 23, 28, 10, 48, 205, 32, 32, 343, 294, 362, 6, 358, 183, 111, 206, 210, 158, 10, 
1, 1, 1, 1, 2, 4, 9, 3, 1, 6, 3, 60, 2, 2, 2, 5, 45, 36, 4, 31, 14, 12, 70, 38, 4, 6, 26, 42, 230, 13, 18, 168, 68, 118, 13, 248, 36, 159, 95, 265, 43, 90, 111, 20, 76, 1, 103, 138, 119, 424, 
1, 1, 1, 1, 6, 3, 1, 7, 2, 2, 22, 1, 29, 1, 36, 5, 28, 3, 45, 47, 6, 45, 48, 85, 13, 20, 28, 339, 56, 52, 72, 173, 6, 163, 264, 99, 1, 97, 35, 81, 15, 16, 153, 14, 31, 72, 695, 57, 9, 19, 
1, 1, 1, 1, 1, 4, 1, 1, 2, 1, 1, 7, 3, 3, 9, 46, 15, 21, 37, 23, 7, 2, 5, 55, 187, 9, 15, 27, 37, 2, 62, 32, 49, 18, 1, 212, 33, 29, 1, 15, 3, 290, 292, 5, 208, 125, 679, 38, 102, 149, 
1, 1, 1, 1, 1, 1, 4, 1, 9, 6, 4, 17, 3, 10, 38, 2, 1, 2, 2, 67, 85, 2, 21, 135, 110, 45, 134, 192, 10, 24, 89, 64, 22, 176, 158, 311, 24, 42, 26, 256, 39, 282, 85, 273, 361, 14, 263, 33, 573, 296, 
1, 1, 1, 2, 1, 4, 3, 12, 5, 3, 20, 1, 1, 1, 1, 35, 1, 26, 3, 5, 16, 4, 166, 3, 8, 1, 94, 16, 46, 17, 21, 232, 19, 44, 679, 1, 7, 110, 28, 23, 286, 81, 16, 140, 518, 303, 634, 15, 78, 119, 
1, 1, 1, 3, 4, 3, 8, 1, 15, 25, 13, 19, 1, 1, 4, 28, 1, 1, 1, 84, 33, 24, 3, 1, 30, 83, 1, 4, 74, 4, 168, 198, 133, 89, 544, 59, 188, 1, 2, 148, 458, 87, 7, 336, 317, 72, 7, 49, 3, 46, 
1, 1, 1, 1, 4, 3, 5, 2, 14, 1, 28, 1, 30, 14, 17, 1, 13, 14, 1, 16, 18, 38, 16, 6, 139, 13, 109, 2, 22, 68, 211, 24, 76, 256, 254, 68, 29, 73, 110, 83, 17, 188, 1, 125, 78, 26, 372, 332, 165, 229, 
1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 9, 3, 2, 12, 30, 27, 2, 40, 13, 1, 11, 20, 19, 42, 1, 5, 4, 5, 73, 176, 18, 129, 95, 22, 23, 16, 12, 118, 1, 108, 215, 406, 71, 121, 455, 17, 64, 1, 111, 2, 
1, 1, 2, 1, 1, 1, 1, 2, 6, 1, 1, 1, 40, 12, 16, 36, 1, 39, 1, 20, 101, 92, 34, 76, 37, 1, 59, 63, 1, 62, 1, 111, 154, 137, 3, 9, 2, 179, 12, 1, 692, 121, 74, 158, 236, 187, 10, 140, 35, 201, 
1, 1, 1, 3, 1, 6, 5, 1, 1, 37, 6, 3, 5, 17, 17, 1, 15, 37, 55, 1, 26, 26, 20, 4, 1, 18, 68, 2, 61, 27, 5, 67, 3, 6, 165, 225, 180, 8, 55, 47, 292, 51, 124, 6, 292, 181, 177, 4, 97, 161, 
1, 1, 1, 1, 1, 7, 3, 1, 7, 1, 6, 1, 14, 13, 22, 4, 5, 10, 26, 5, 17, 20, 3, 62, 34, 21, 130, 22, 104, 197, 80, 1, 246, 139, 116, 52, 62, 210, 41, 20, 122, 36, 14, 386, 12, 647, 297, 214, 408, 505, 
1, 1, 2, 1, 1, 2, 1, 6, 2, 1, 18, 10, 23, 23, 31, 7, 2, 17, 1, 2, 74, 112, 1, 1, 42, 12, 35, 186, 2, 233, 1, 68, 426, 37, 53, 22, 703, 67, 4, 135, 6, 23, 69, 345, 4, 134, 12, 149, 90, 216, 
1, 1, 1, 1, 4, 1, 3, 9, 2, 1, 7, 12, 1, 16, 35, 1, 1, 16, 18, 6, 6, 7, 1, 1, 134, 124, 3, 130, 510, 2, 67, 18, 54, 134, 159, 131, 84, 4, 245, 190, 31, 65, 42, 8, 15, 1, 39, 370, 40, 1, 
1, 1, 1, 1, 2, 8, 1, 2, 8, 12, 40, 1, 9, 9, 14, 1, 51, 7, 24, 9, 184, 33, 33, 232, 46, 8, 17, 11, 33, 10, 1, 2, 71, 49, 374, 166, 144, 61, 294, 191, 57, 5, 466, 20, 5, 100, 130, 81, 145, 64, 
1, 1, 1, 1, 2, 1, 5, 8, 1, 1, 16, 1, 2, 87, 1, 6, 52, 5, 113, 24, 6, 39, 92, 5, 20, 4, 33, 37, 88, 112, 36, 233, 2, 8, 264, 425, 318, 140, 137, 54, 127, 171, 14, 7, 23, 232, 182, 98, 768, 110, 
1, 1, 1, 1, 1, 1, 1, 3, 2, 1, 26, 3, 1, 2, 19, 6, 19, 6, 2, 12, 30, 25, 19, 10, 21, 20, 12, 48, 237, 124, 60, 63, 1, 82, 106, 17, 40, 23, 10, 165, 4, 252, 14, 39, 8, 121, 79, 131, 139, 55, 
1, 1, 1, 1, 5, 4, 5, 3, 13, 6, 7, 5, 3, 1, 16, 14, 16, 15, 2, 59, 1, 8, 56, 121, 156, 26, 41, 15, 109, 4, 19, 1, 211, 59, 191, 187, 2, 252, 155, 410, 53, 168, 31, 11, 133, 469, 117, 42, 948, 232, 
